OrderID,CustomerID,Product,Category,Price,Quantity,Date
1374,223,Data Science Handbook,Books,44.99,2,2026-03-12
1375,223,Denim Jacket,Apparel,55.0,1,2025-11-22
1376,223,Coffee Maker,Home,49.99,3,2025-12-11
1377,223,Mystery Novel: Dark Woods,Books,12.99,2,2025-09-29
1378,223,Mystery Novel: Dark Woods,Books,12.99,2,2025-08-23
1379,223,Denim Jacket,Apparel,55.0,2,2026-02-13
1380,223,Denim Jacket,Apparel,55.0,3,2025-08-20
1381,223,Ergonomic Chair,Home,189.99,2,2026-06-05
1382,223,Scented Candle,Home,12.5,1,2026-04-23
1383,223,Coffee Maker,Home,49.99,1,2025-12-06
1384,224,Ergonomic Chair,Home,189.99,1,2025-08-19
1385,224,Mystery Novel: Dark Woods,Books,12.99,1,2026-01-12
1386,224,Wireless Mouse,Electronics,29.99,2,2025-11-17
1387,224,History of the World,Books,18.99,3,2026-02-15
1388,225,Wireless Mouse,Electronics,29.99,2,2025-08-02
1389,225,Scented Candle,Home,12.5,2,2025-08-05
1390,225,Sport Socks (5 pack),Apparel,14.99,3,2026-06-01
1391,225,Ergonomic Chair,Home,189.99,3,2025-01-25
1392,225,"27"" Monitor",Electronics,249.99,2,2025-05-28
1393,225,Graphic T-Shirt,Apparel,19.99,2,2025-09-22
1394,225,Sci-Fi Novel: The Stars,Books,14.99,3,2024-09-28
1395,226,Mechanical Keyboard,Electronics,89.99,3,2023-12-12
1396,226,Denim Jacket,Apparel,55.0,3,2024-03-29
1397,227,Noise Cancelling Headphones,Electronics,199.99,3,2026-01-02
1398,227,Mechanical Keyboard,Electronics,89.99,2,2025-03-14
1399,227,Denim Jacket,Apparel,55.0,3,2024-06-30
1400,227,"27"" Monitor",Electronics,249.99,2,2026-01-21
1401,227,Running Shoes,Apparel,65.0,3,2025-06-14
1402,227,Wireless Mouse,Electronics,29.99,2,2026-04-01
1403,227,Desk Lamp,Home,29.99,1,2025-09-03
1404,227,Sunglasses,Apparel,24.99,3,2026-06-14
1405,227,Business Strategy Guide,Books,24.99,2,2026-06-28
1406,227,Smart Thermostat,Home,129.99,3,2025-01-28
1407,228,Denim Jacket,Apparel,55.0,1,2024-10-28
1408,228,Wireless Mouse,Electronics,29.99,2,2025-12-12
1409,228,Water Bottle,Home,18.0,1,2026-07-01
1410,228,Wireless Mouse,Electronics,29.99,3,2024-03-08
1411,229,Mechanical Keyboard,Electronics,89.99,2,2026-05-13
1412,229,Coffee Maker,Home,49.99,2,2026-04-02
1413,229,Coffee Maker,Home,49.99,2,2025-09-23
1414,230,Smart Watch,Electronics,149.99,2,2025-10-06
1415,230,"27"" Monitor",Electronics,249.99,2,2026-02-09
1416,230,Desk Lamp,Home,29.99,1,2025-11-12
1417,230,"27"" Monitor",Electronics,249.99,2,2026-01-23
1418,230,Mechanical Keyboard,Electronics,89.99,2,2025-08-11
1419,230,Smart Watch,Electronics,149.99,1,2025-07-28
1420,231,Graphic T-Shirt,Apparel,19.99,3,2026-02-18
1421,231,Sci-Fi Novel: The Stars,Books,14.99,1,2025-12-30
1422,231,Desk Lamp,Home,29.99,1,2025-12-08
1423,231,Coffee Maker,Home,49.99,3,2025-12-04
1424,231,"27"" Monitor",Electronics,249.99,1,2026-05-10
1425,232,Python Programming Guide,Books,34.99,3,2024-12-15
1426,232,Denim Jacket,Apparel,55.0,1,2024-09-11
1427,232,Wireless Mouse,Electronics,29.99,3,2024-07-26
1428,232,Noise Cancelling Headphones,Electronics,199.99,2,2025-10-05
1429,232,"27"" Monitor",Electronics,249.99,2,2025-04-20
1430,232,Sunglasses,Apparel,24.99,2,2025-09-29
1431,232,Business Strategy Guide,Books,24.99,1,2025-02-06
1432,232,Mystery Novel: Dark Woods,Books,12.99,3,2024-09-14
1433,232,Sci-Fi Novel: The Stars,Books,14.99,3,2025-05-26
1434,232,History of the World,Books,18.99,2,2025-06-10
1435,232,"27"" Monitor",Electronics,249.99,3,2026-03-15
1436,232,Sci-Fi Novel: The Stars,Books,14.99,3,2025-05-05
1437,232,Mechanical Keyboard,Electronics,89.99,3,2025-03-09
1438,232,Running Shoes,Apparel,65.0,1,2024-12-27
1439,232,Data Science Handbook,Books,44.99,1,2024-10-02
1440,232,Running Shoes,Apparel,65.0,1,2026-02-07
1441,232,Sunglasses,Apparel,24.99,1,2025-08-24
1442,232,Smart Thermostat,Home,129.99,1,2026-04-24
1443,232,Smart Watch,Electronics,149.99,3,2024-09-11
1444,232,Python Programming Guide,Books,34.99,1,2025-05-23
1445,233,Smart Thermostat,Home,129.99,2,2025-06-20
1446,233,Water Bottle,Home,18.0,1,2026-05-24
1447,233,Data Science Handbook,Books,44.99,2,2025-12-29
1448,233,Graphic T-Shirt,Apparel,19.99,2,2025-10-21
1449,233,History of the World,Books,18.99,3,2025-12-02
1450,233,Sci-Fi Novel: The Stars,Books,14.99,1,2024-12-05
1451,233,Coffee Maker,Home,49.99,3,2024-12-10
1452,234,Scented Candle,Home,12.5,2,2026-06-02
1453,234,Mystery Novel: Dark Woods,Books,12.99,2,2026-07-16
1454,235,Mechanical Keyboard,Electronics,89.99,3,2026-06-12
1455,235,Noise Cancelling Headphones,Electronics,199.99,2,2026-05-16
1456,235,Sci-Fi Novel: The Stars,Books,14.99,1,2026-02-22
1457,236,Wireless Mouse,Electronics,29.99,2,2026-04-13
1458,236,Denim Jacket,Apparel,55.0,3,2026-07-16
1459,236,Leather Backpack,Apparel,79.99,1,2026-04-27
1460,236,Coffee Maker,Home,49.99,3,2026-01-16
1461,236,Desk Lamp,Home,29.99,2,2026-07-14
1462,236,Python Programming Guide,Books,34.99,3,2025-11-05
1463,236,Sunglasses,Apparel,24.99,1,2025-11-10
1464,236,Graphic T-Shirt,Apparel,19.99,3,2026-06-10
1465,237,Noise Cancelling Headphones,Electronics,199.99,3,2025-10-09
1466,237,Running Shoes,Apparel,65.0,2,2025-12-20
1467,238,History of the World,Books,18.99,3,2026-05-05
1468,238,Smart Watch,Electronics,149.99,3,2026-02-18
1469,238,Water Bottle,Home,18.0,2,2026-02-23
1470,239,Sport Socks (5 pack),Apparel,14.99,3,2026-07-12
1471,239,Ergonomic Chair,Home,189.99,2,2026-07-16
1472,240,Sport Socks (5 pack),Apparel,14.99,2,2026-05-22
1473,240,Denim Jacket,Apparel,55.0,1,2026-05-11
1474,240,Sunglasses,Apparel,24.99,2,2026-01-14
1475,240,USB-C Hub,Electronics,39.99,1,2026-03-12
1476,241,Smart Thermostat,Home,129.99,1,2024-05-26
1477,241,Smart Thermostat,Home,129.99,3,2024-08-26
1478,241,Noise Cancelling Headphones,Electronics,199.99,2,2024-04-15
1479,242,Coffee Maker,Home,49.99,2,2025-05-07
1480,242,Desk Lamp,Home,29.99,1,2026-04-10
1481,242,Water Bottle,Home,18.0,3,2024-09-17
1482,242,Business Strategy Guide,Books,24.99,3,2024-09-27
1483,242,Noise Cancelling Headphones,Electronics,199.99,1,2025-02-27
1484,242,Wireless Mouse,Electronics,29.99,2,2024-06-23
1485,242,Smart Watch,Electronics,149.99,2,2024-03-22
1486,242,Coffee Maker,Home,49.99,1,2025-06-15
1487,242,History of the World,Books,18.99,1,2026-05-26
1488,242,Ergonomic Chair,Home,189.99,2,2024-03-08
1489,242,Ergonomic Chair,Home,189.99,3,2024-10-25
1490,242,Scented Candle,Home,12.5,3,2025-03-29
1491,242,Python Programming Guide,Books,34.99,1,2026-06-17
1492,242,Noise Cancelling Headphones,Electronics,199.99,1,2026-02-28
1493,242,Wireless Mouse,Electronics,29.99,3,2024-04-30
1494,242,Graphic T-Shirt,Apparel,19.99,2,2024-11-16
1495,243,Smart Watch,Electronics,149.99,3,2024-11-16
1496,243,Business Strategy Guide,Books,24.99,2,2024-11-15
1497,243,Mechanical Keyboard,Electronics,89.99,3,2024-11-26
1498,244,Ergonomic Chair,Home,189.99,1,2024-06-23
1499,244,Mystery Novel: Dark Woods,Books,12.99,3,2024-06-12
1500,245,Sunglasses,Apparel,24.99,1,2026-03-15
1501,245,Noise Cancelling Headphones,Electronics,199.99,3,2026-05-01
1502,245,Sunglasses,Apparel,24.99,1,2024-09-04
1503,245,Graphic T-Shirt,Apparel,19.99,2,2025-11-05
1504,245,History of the World,Books,18.99,2,2024-04-25
1505,245,Sci-Fi Novel: The Stars,Books,14.99,1,2026-02-27
1506,245,Mechanical Keyboard,Electronics,89.99,3,2024-10-27
1507,246,Sport Socks (5 pack),Apparel,14.99,2,2026-05-16
1508,247,Python Programming Guide,Books,34.99,3,2024-03-29
1509,248,Business Strategy Guide,Books,24.99,1,2025-01-13
1510,248,Water Bottle,Home,18.0,1,2026-02-15
1511,249,Sci-Fi Novel: The Stars,Books,14.99,3,2026-04-14
1512,249,Sunglasses,Apparel,24.99,3,2025-12-27
1513,249,Wireless Mouse,Electronics,29.99,2,2026-04-11
1514,250,Desk Lamp,Home,29.99,3,2026-06-29
1515,250,History of the World,Books,18.99,2,2026-05-13
1516,250,Water Bottle,Home,18.0,3,2026-07-07
1517,250,Desk Lamp,Home,29.99,1,2026-05-25
1518,250,Sunglasses,Apparel,24.99,3,2026-06-15
1519,250,Running Shoes,Apparel,65.0,3,2026-07-11
1520,251,Smart Thermostat,Home,129.99,2,2025-10-03
1521,251,History of the World,Books,18.99,3,2025-04-21
1522,251,Sport Socks (5 pack),Apparel,14.99,3,2026-06-03
1523,251,Scented Candle,Home,12.5,3,2025-04-14
1524,252,Sunglasses,Apparel,24.99,2,2024-12-17
1525,252,"27"" Monitor",Electronics,249.99,1,2025-05-23
1526,252,Data Science Handbook,Books,44.99,3,2026-07-04
1527,252,Smart Watch,Electronics,149.99,1,2026-05-08
1528,252,Sci-Fi Novel: The Stars,Books,14.99,2,2025-09-27
1529,252,History of the World,Books,18.99,3,2026-05-19
1530,253,History of the World,Books,18.99,3,2026-07-11
1531,253,Smart Watch,Electronics,149.99,3,2026-05-18
1532,253,Sunglasses,Apparel,24.99,2,2026-06-21
1533,253,Coffee Maker,Home,49.99,3,2026-05-19
1534,253,Denim Jacket,Apparel,55.0,2,2026-07-06
1535,254,History of the World,Books,18.99,2,2026-04-13
1536,254,Sunglasses,Apparel,24.99,1,2026-02-23
1537,254,Denim Jacket,Apparel,55.0,3,2026-06-10
1538,255,Desk Lamp,Home,29.99,1,2025-05-26
1539,255,Sci-Fi Novel: The Stars,Books,14.99,2,2025-07-04
1540,255,"27"" Monitor",Electronics,249.99,3,2025-08-08
1541,255,Sunglasses,Apparel,24.99,3,2026-06-06
1542,255,Business Strategy Guide,Books,24.99,1,2026-02-22
1543,255,Data Science Handbook,Books,44.99,2,2025-09-10
1544,255,Mechanical Keyboard,Electronics,89.99,1,2026-05-14
1545,255,Ergonomic Chair,Home,189.99,3,2025-11-29
1546,256,Python Programming Guide,Books,34.99,2,2025-12-05
1547,256,Sci-Fi Novel: The Stars,Books,14.99,1,2026-04-04
1548,256,Smart Watch,Electronics,149.99,1,2026-01-03
1549,256,Ergonomic Chair,Home,189.99,2,2026-06-12
1550,257,USB-C Hub,Electronics,39.99,3,2025-09-28
1551,257,Mechanical Keyboard,Electronics,89.99,2,2025-10-20
1552,257,Sci-Fi Novel: The Stars,Books,14.99,2,2025-04-09
1553,257,Running Shoes,Apparel,65.0,2,2026-02-02
1554,257,Scented Candle,Home,12.5,3,2025-11-23
1555,258,Smart Thermostat,Home,129.99,2,2026-02-04
1556,258,Wireless Mouse,Electronics,29.99,1,2025-12-06
1557,258,Desk Lamp,Home,29.99,2,2026-06-12
1558,259,Sci-Fi Novel: The Stars,Books,14.99,3,2026-05-14
1559,259,Noise Cancelling Headphones,Electronics,199.99,2,2026-06-20
1560,259,Coffee Maker,Home,49.99,3,2026-04-26
1561,259,Noise Cancelling Headphones,Electronics,199.99,3,2026-04-21
1562,260,"27"" Monitor",Electronics,249.99,3,2025-05-16
1563,260,Coffee Maker,Home,49.99,2,2025-05-17
1564,260,Business Strategy Guide,Books,24.99,1,2026-04-15
1565,260,Mechanical Keyboard,Electronics,89.99,3,2025-11-14
1566,260,Business Strategy Guide,Books,24.99,2,2025-02-17
1567,260,"27"" Monitor",Electronics,249.99,3,2025-11-18
1568,260,Python Programming Guide,Books,34.99,3,2025-05-16
1569,260,Running Shoes,Apparel,65.0,2,2025-11-30
1570,261,Smart Thermostat,Home,129.99,1,2026-04-10
1571,261,Graphic T-Shirt,Apparel,19.99,3,2026-04-04
1572,261,Graphic T-Shirt,Apparel,19.99,3,2026-04-16
1573,261,Smart Watch,Electronics,149.99,3,2026-02-20
1574,261,Denim Jacket,Apparel,55.0,3,2026-03-27
1575,261,Data Science Handbook,Books,44.99,3,2026-03-12
1576,261,Business Strategy Guide,Books,24.99,2,2026-01-08
1577,262,Leather Backpack,Apparel,79.99,3,2025-11-07
1578,262,Ergonomic Chair,Home,189.99,3,2024-03-19
1579,262,Leather Backpack,Apparel,79.99,2,2024-09-19
1580,262,Graphic T-Shirt,Apparel,19.99,1,2025-02-07
1581,263,Data Science Handbook,Books,44.99,1,2026-05-04
1582,263,Desk Lamp,Home,29.99,3,2026-02-25
1583,263,Scented Candle,Home,12.5,3,2026-01-06
1584,263,Sport Socks (5 pack),Apparel,14.99,2,2025-10-28
1585,263,Business Strategy Guide,Books,24.99,1,2025-12-15
1586,264,Desk Lamp,Home,29.99,3,2026-07-05
1587,264,Running Shoes,Apparel,65.0,3,2026-06-25
1588,264,Sunglasses,Apparel,24.99,2,2026-04-14
1589,264,Data Science Handbook,Books,44.99,1,2026-06-23
1590,264,Scented Candle,Home,12.5,1,2025-10-03
1591,264,Mystery Novel: Dark Woods,Books,12.99,2,2026-04-10
1592,264,Smart Thermostat,Home,129.99,1,2025-08-31
1593,265,Scented Candle,Home,12.5,2,2025-09-04
1594,265,Sunglasses,Apparel,24.99,2,2025-09-18
1595,265,Data Science Handbook,Books,44.99,1,2025-10-03
1596,266,"27"" Monitor",Electronics,249.99,1,2026-05-23
1597,266,Running Shoes,Apparel,65.0,2,2025-12-07
1598,266,Water Bottle,Home,18.0,1,2026-06-13
1599,266,Coffee Maker,Home,49.99,3,2026-02-15
1600,266,Leather Backpack,Apparel,79.99,2,2025-12-28
1601,266,Sport Socks (5 pack),Apparel,14.99,1,2025-11-13
1602,267,Mechanical Keyboard,Electronics,89.99,3,2024-12-04
1603,267,Graphic T-Shirt,Apparel,19.99,3,2025-05-14
1604,267,Mystery Novel: Dark Woods,Books,12.99,2,2024-03-16
1605,267,Graphic T-Shirt,Apparel,19.99,3,2024-11-01
1606,268,Smart Watch,Electronics,149.99,1,2026-06-13
1607,268,Ergonomic Chair,Home,189.99,3,2026-06-06
1608,268,Python Programming Guide,Books,34.99,3,2026-07-07
1609,268,Smart Thermostat,Home,129.99,1,2026-07-02
1610,268,Sci-Fi Novel: The Stars,Books,14.99,1,2026-06-30
1611,269,Running Shoes,Apparel,65.0,2,2025-12-01
1612,269,Denim Jacket,Apparel,55.0,2,2026-03-10
1613,270,Scented Candle,Home,12.5,3,2025-02-20
1614,270,Business Strategy Guide,Books,24.99,2,2025-03-25
1615,270,Scented Candle,Home,12.5,1,2025-04-15
1616,271,Smart Watch,Electronics,149.99,2,2024-10-11
1617,271,Graphic T-Shirt,Apparel,19.99,1,2025-08-04
1618,271,Desk Lamp,Home,29.99,2,2026-01-01
1619,271,History of the World,Books,18.99,1,2025-04-19
1620,271,Mystery Novel: Dark Woods,Books,12.99,3,2024-12-31
1621,271,Water Bottle,Home,18.0,2,2025-05-02
1622,271,Ergonomic Chair,Home,189.99,3,2025-05-29
1623,271,"27"" Monitor",Electronics,249.99,1,2026-05-23
1624,272,Leather Backpack,Apparel,79.99,3,2025-12-21
1625,272,"27"" Monitor",Electronics,249.99,2,2026-04-29
1626,272,Noise Cancelling Headphones,Electronics,199.99,1,2026-05-11
1627,272,Mechanical Keyboard,Electronics,89.99,2,2026-03-04
1628,272,Leather Backpack,Apparel,79.99,1,2025-12-27
1629,272,Smart Watch,Electronics,149.99,1,2026-05-30
1630,273,Business Strategy Guide,Books,24.99,1,2023-12-03
1631,273,Water Bottle,Home,18.0,3,2024-11-24
1632,273,Ergonomic Chair,Home,189.99,2,2024-08-20
1633,273,Ergonomic Chair,Home,189.99,2,2026-04-29
1634,273,Python Programming Guide,Books,34.99,1,2025-01-04
1635,273,Water Bottle,Home,18.0,1,2024-11-27
1636,273,Wireless Mouse,Electronics,29.99,2,2024-01-05
1637,273,Ergonomic Chair,Home,189.99,3,2026-01-11
1638,273,Mystery Novel: Dark Woods,Books,12.99,3,2024-06-28
1639,273,Leather Backpack,Apparel,79.99,1,2025-08-08
1640,273,Leather Backpack,Apparel,79.99,2,2026-01-19
1641,273,Data Science Handbook,Books,44.99,1,2024-05-26
1642,273,Data Science Handbook,Books,44.99,3,2023-11-12
1643,273,Scented Candle,Home,12.5,3,2023-12-22
1644,273,Wireless Mouse,Electronics,29.99,2,2024-03-25
1645,273,Leather Backpack,Apparel,79.99,1,2024-05-21
1646,273,Wireless Mouse,Electronics,29.99,2,2025-11-22
1647,273,Python Programming Guide,Books,34.99,1,2024-10-24
1648,273,"27"" Monitor",Electronics,249.99,3,2025-04-26
1649,273,Business Strategy Guide,Books,24.99,3,2025-04-11
1650,274,Leather Backpack,Apparel,79.99,3,2026-06-17
1651,274,Scented Candle,Home,12.5,2,2026-03-15
1652,275,Ergonomic Chair,Home,189.99,3,2025-04-19
1653,275,Noise Cancelling Headphones,Electronics,199.99,3,2026-02-24
1654,275,Leather Backpack,Apparel,79.99,2,2025-09-17
1655,275,"27"" Monitor",Electronics,249.99,1,2025-08-28
1656,275,Data Science Handbook,Books,44.99,3,2025-08-19
1657,275,History of the World,Books,18.99,1,2024-09-25
1658,276,Leather Backpack,Apparel,79.99,2,2025-03-05
1659,276,Running Shoes,Apparel,65.0,1,2025-03-28
1660,276,Noise Cancelling Headphones,Electronics,199.99,1,2025-05-09
1661,276,Ergonomic Chair,Home,189.99,1,2026-03-01
1662,276,History of the World,Books,18.99,1,2024-12-15
1663,276,Denim Jacket,Apparel,55.0,2,2025-11-01
1664,277,Scented Candle,Home,12.5,3,2025-09-04
1665,277,Ergonomic Chair,Home,189.99,2,2025-11-30
1666,277,Sport Socks (5 pack),Apparel,14.99,3,2024-07-23
1667,277,Smart Thermostat,Home,129.99,3,2025-03-30
1668,278,History of the World,Books,18.99,1,2026-03-05
1669,278,Smart Thermostat,Home,129.99,3,2026-06-02
1670,278,USB-C Hub,Electronics,39.99,3,2026-04-29
1671,278,Noise Cancelling Headphones,Electronics,199.99,2,2026-05-29
1672,278,Smart Thermostat,Home,129.99,1,2026-05-30
1673,279,USB-C Hub,Electronics,39.99,3,2026-05-23
1674,279,Leather Backpack,Apparel,79.99,2,2026-04-11
1675,280,Smart Thermostat,Home,129.99,2,2024-06-07
1676,280,Smart Watch,Electronics,149.99,3,2024-10-25
1677,281,Leather Backpack,Apparel,79.99,1,2026-03-10
1678,281,Sunglasses,Apparel,24.99,1,2025-02-27
1679,281,Leather Backpack,Apparel,79.99,3,2026-06-22
1680,282,Desk Lamp,Home,29.99,2,2026-07-15
1681,282,History of the World,Books,18.99,3,2026-06-09
1682,282,Sunglasses,Apparel,24.99,2,2026-07-15
1683,282,Mystery Novel: Dark Woods,Books,12.99,3,2026-05-26
1684,282,Smart Watch,Electronics,149.99,2,2026-07-15
1685,282,Sci-Fi Novel: The Stars,Books,14.99,2,2026-06-22
1686,282,Sunglasses,Apparel,24.99,3,2026-06-04
1687,282,Sport Socks (5 pack),Apparel,14.99,1,2026-06-13
1688,282,Data Science Handbook,Books,44.99,1,2026-07-13
1689,282,Mechanical Keyboard,Electronics,89.99,1,2026-07-07
1690,282,Smart Thermostat,Home,129.99,2,2026-07-01
1691,282,Running Shoes,Apparel,65.0,3,2026-06-25
1692,282,Coffee Maker,Home,49.99,2,2026-06-11
1693,282,USB-C Hub,Electronics,39.99,2,2026-06-11
1694,282,Smart Watch,Electronics,149.99,2,2026-07-11
1695,282,Scented Candle,Home,12.5,2,2026-06-07
1696,283,Leather Backpack,Apparel,79.99,2,2026-06-26
1697,283,Noise Cancelling Headphones,Electronics,199.99,3,2026-05-19
1698,283,Smart Thermostat,Home,129.99,1,2026-06-24
1699,283,Noise Cancelling Headphones,Electronics,199.99,2,2026-05-26
1700,283,Scented Candle,Home,12.5,1,2026-06-14
1701,283,Mystery Novel: Dark Woods,Books,12.99,2,2026-06-05
1702,283,Sci-Fi Novel: The Stars,Books,14.99,2,2026-06-10
1703,283,Noise Cancelling Headphones,Electronics,199.99,2,2026-07-03
1704,283,Mechanical Keyboard,Electronics,89.99,3,2026-05-16
1705,283,Wireless Mouse,Electronics,29.99,3,2026-07-10
1706,283,Mystery Novel: Dark Woods,Books,12.99,2,2026-06-23
1707,283,Business Strategy Guide,Books,24.99,1,2026-06-07
1708,283,Mystery Novel: Dark Woods,Books,12.99,1,2026-07-16
1709,283,Wireless Mouse,Electronics,29.99,1,2026-07-04
1710,283,Smart Watch,Electronics,149.99,2,2026-05-27
1711,283,USB-C Hub,Electronics,39.99,2,2026-06-06
1712,283,USB-C Hub,Electronics,39.99,3,2026-06-25
1713,284,Sci-Fi Novel: The Stars,Books,14.99,2,2025-03-10
1714,284,Graphic T-Shirt,Apparel,19.99,3,2026-02-13
1715,284,Sport Socks (5 pack),Apparel,14.99,1,2025-08-18
1716,284,Smart Thermostat,Home,129.99,2,2025-11-07
1717,284,Mechanical Keyboard,Electronics,89.99,1,2026-07-09
1718,284,Python Programming Guide,Books,34.99,3,2025-06-12
1719,284,Smart Watch,Electronics,149.99,2,2025-12-03
1720,284,Denim Jacket,Apparel,55.0,2,2026-06-12
1721,284,Sport Socks (5 pack),Apparel,14.99,3,2026-02-09
1722,284,History of the World,Books,18.99,1,2025-05-22
1723,284,History of the World,Books,18.99,3,2025-09-02
1724,284,Coffee Maker,Home,49.99,1,2026-04-24
1725,284,Denim Jacket,Apparel,55.0,2,2026-06-01
1726,285,Smart Thermostat,Home,129.99,1,2026-07-07
1727,285,Smart Watch,Electronics,149.99,1,2024-01-17
1728,285,Desk Lamp,Home,29.99,1,2024-08-12
1729,285,Ergonomic Chair,Home,189.99,1,2024-12-13
1730,285,Leather Backpack,Apparel,79.99,1,2025-03-14
1731,286,Denim Jacket,Apparel,55.0,2,2025-09-02
1732,286,Smart Thermostat,Home,129.99,2,2026-06-03
1733,286,USB-C Hub,Electronics,39.99,1,2026-03-24
1734,286,History of the World,Books,18.99,3,2025-12-24
1735,286,"27"" Monitor",Electronics,249.99,1,2025-05-27
1736,286,History of the World,Books,18.99,2,2026-07-07
1737,286,Noise Cancelling Headphones,Electronics,199.99,2,2025-04-19
1738,286,Mechanical Keyboard,Electronics,89.99,2,2025-04-14
1739,287,Water Bottle,Home,18.0,2,2026-02-21
1740,287,Water Bottle,Home,18.0,1,2025-10-20
1741,287,Smart Thermostat,Home,129.99,1,2025-02-08
1742,287,Ergonomic Chair,Home,189.99,3,2025-08-01
1743,287,Scented Candle,Home,12.5,3,2025-11-12
1744,287,Data Science Handbook,Books,44.99,1,2025-03-21
1745,287,"27"" Monitor",Electronics,249.99,3,2026-05-03
1746,287,Mechanical Keyboard,Electronics,89.99,1,2025-04-29
1747,288,Graphic T-Shirt,Apparel,19.99,2,2025-12-01
1748,288,Smart Thermostat,Home,129.99,3,2025-08-18
1749,288,Wireless Mouse,Electronics,29.99,1,2025-10-10
1750,288,Data Science Handbook,Books,44.99,3,2026-06-29
1751,289,Python Programming Guide,Books,34.99,2,2024-09-29
1752,290,Denim Jacket,Apparel,55.0,1,2026-03-03
1753,290,Water Bottle,Home,18.0,1,2025-07-30
1754,290,Desk Lamp,Home,29.99,2,2024-04-04
1755,290,Smart Thermostat,Home,129.99,1,2024-01-08
1756,291,Leather Backpack,Apparel,79.99,3,2025-02-25
1757,291,Scented Candle,Home,12.5,3,2025-09-04
1758,291,Wireless Mouse,Electronics,29.99,3,2025-08-18
1759,291,Mystery Novel: Dark Woods,Books,12.99,2,2025-10-31
1760,292,Smart Watch,Electronics,149.99,3,2026-05-04
1761,292,Smart Thermostat,Home,129.99,3,2026-04-19
1762,292,Sunglasses,Apparel,24.99,2,2026-05-23
1763,292,Mystery Novel: Dark Woods,Books,12.99,3,2026-04-15
1764,292,Sci-Fi Novel: The Stars,Books,14.99,1,2026-06-21
1765,292,Sunglasses,Apparel,24.99,1,2026-04-22
1766,292,Desk Lamp,Home,29.99,3,2026-04-20
1767,292,Noise Cancelling Headphones,Electronics,199.99,1,2026-07-14
1768,292,Running Shoes,Apparel,65.0,2,2026-05-08
1769,292,Ergonomic Chair,Home,189.99,1,2026-05-03
1770,292,"27"" Monitor",Electronics,249.99,2,2026-06-23
1771,292,Ergonomic Chair,Home,189.99,3,2026-07-10
1772,292,Coffee Maker,Home,49.99,3,2026-05-01
1773,292,Denim Jacket,Apparel,55.0,1,2026-06-13
1774,292,Sport Socks (5 pack),Apparel,14.99,3,2026-05-15
1775,292,Noise Cancelling Headphones,Electronics,199.99,2,2026-06-04
1776,292,Sunglasses,Apparel,24.99,2,2026-04-15
1777,292,Graphic T-Shirt,Apparel,19.99,3,2026-04-07
1778,292,Sci-Fi Novel: The Stars,Books,14.99,3,2026-06-20
1779,292,Sci-Fi Novel: The Stars,Books,14.99,3,2026-03-27
1780,293,Python Programming Guide,Books,34.99,3,2026-05-07
1781,293,USB-C Hub,Electronics,39.99,1,2026-04-26
1782,294,Wireless Mouse,Electronics,29.99,3,2026-05-09
1783,294,Leather Backpack,Apparel,79.99,2,2026-06-16
1784,294,Data Science Handbook,Books,44.99,2,2026-04-28
1785,294,Data Science Handbook,Books,44.99,1,2026-01-24
1786,294,Water Bottle,Home,18.0,3,2026-04-23
1787,295,Coffee Maker,Home,49.99,1,2025-09-22
1788,295,Water Bottle,Home,18.0,1,2024-12-19
1789,295,Noise Cancelling Headphones,Electronics,199.99,1,2025-01-02
1790,295,Desk Lamp,Home,29.99,2,2025-12-27
1791,295,Python Programming Guide,Books,34.99,1,2026-04-01
1792,295,Coffee Maker,Home,49.99,2,2025-05-02
1793,295,"27"" Monitor",Electronics,249.99,3,2025-08-25
1794,295,Mechanical Keyboard,Electronics,89.99,2,2025-04-20
1795,295,Sunglasses,Apparel,24.99,3,2025-10-28
1796,295,Mechanical Keyboard,Electronics,89.99,3,2026-04-19
1797,295,Running Shoes,Apparel,65.0,2,2025-10-21
1798,295,History of the World,Books,18.99,3,2026-01-30
1799,295,USB-C Hub,Electronics,39.99,3,2025-07-10
1800,295,Coffee Maker,Home,49.99,2,2025-08-01
1801,295,Denim Jacket,Apparel,55.0,2,2026-03-31
1802,295,Sci-Fi Novel: The Stars,Books,14.99,3,2024-12-06
1803,295,Wireless Mouse,Electronics,29.99,2,2025-03-02
1804,295,Sci-Fi Novel: The Stars,Books,14.99,1,2025-11-04
1805,296,Business Strategy Guide,Books,24.99,2,2026-05-30
1806,296,Noise Cancelling Headphones,Electronics,199.99,1,2026-06-04
1807,296,Sci-Fi Novel: The Stars,Books,14.99,1,2026-05-19
1808,296,Wireless Mouse,Electronics,29.99,2,2026-06-30
1809,296,Ergonomic Chair,Home,189.99,3,2026-05-14
1810,296,Ergonomic Chair,Home,189.99,2,2026-06-13
1811,296,Smart Thermostat,Home,129.99,2,2026-05-14
1812,296,Wireless Mouse,Electronics,29.99,2,2026-05-10
1813,297,Smart Watch,Electronics,149.99,1,2025-12-29
1814,297,Coffee Maker,Home,49.99,1,2025-08-18
1815,297,Denim Jacket,Apparel,55.0,2,2026-07-16
1816,297,History of the World,Books,18.99,1,2025-10-16
1817,297,Business Strategy Guide,Books,24.99,2,2026-01-04
1818,298,Business Strategy Guide,Books,24.99,2,2026-01-23
1819,298,Water Bottle,Home,18.0,2,2026-02-08
